time_ms,amplitude
0.0,-0.2994416243654823
0.004004004004004004,-0.29975183305132547
0.008008008008008008,-0.29993795826283143
0.012012012012012012,-0.2996277495769882
0.016016016016016016,-0.2994416243654823
0.02002002002002002,-0.2994416243654823
0.024024024024024024,-0.2990693739424704
0.028028028028028028,-0.298448956570784
0.03203203203203203,-0.29758037225042305
0.036036036036036036,-0.2966497461928934
0.04004004004004004,-0.2954089114495206
0.044044044044044044,-0.2942301184433164
0.04804804804804805,-0.2932994923857868
0.05205205205205205,-0.2923688663282572
0.056056056056056056,-0.2914382402707276
0.06006006006006006,-0.29050761421319804
0.06406406406406406,-0.2895769881556684
0.06806806806806806,-0.28839819514946424
0.07207207207207207,-0.2871573604060914
0.07607607607607608,-0.2856063169768754
0.08008008008008008,-0.284117315284828
0.08408408408408408,-0.28287648054145514
0.08808808808808809,-0.2815115623237451
0.0920920920920921,-0.2799605188945291
0.0960960960960961,-0.27878172588832495
0.10010010010010009,-0.2778510998307953
0.1041041041041041,-0.2764241398759166
0.10810810810810811,-0.27487309644670055
0.11211211211211211,-0.2736322617033277
0.11611611611611611,-0.2723914269599549
0.12012012012012012,-0.27115059221658205
0.12412412412412413,-0.2699097574732093
0.12812812812812813,-0.2686689227298365
0.13213213213213212,-0.26724196277495776
0.13613613613613612,-0.26569091934574174
0.14014014014014015,-0.26463620981387487
0.14414414414414414,-0.26370558375634523
0.14814814814814814,-0.2624647490129724
0.15215215215215216,-0.26116187253243095
0.15615615615615616,-0.2596108291032149
0.16016016016016016,-0.2580597856739989
0.16416416416416416,-0.25650874224478293
0.16816816816816815,-0.2553299492385787
0.17217217217217218,-0.2543993231810491
0.17617617617617617,-0.2532205301748449
0.18018018018018017,-0.25197969543147214
0.1841841841841842,-0.2507388606880993
0.1881881881881882,-0.24943598420755786
0.1921921921921922,-0.24788494077834186
0.1961961961961962,-0.24658206429780039
0.20020020020020018,-0.24565143824027075
0.2042042042042042,-0.2443485617597293
0.2082082082082082,-0.24279751833051333
0.2122122122122122,-0.24149464184997185
0.21621621621621623,-0.240253807106599
0.22022022022022023,-0.2390129723632262
0.22422422422422422,-0.23771009588268477
0.22822822822822822,-0.23615905245346877
0.23223223223223222,-0.23473209249859003
0.23623623623623624,-0.23349125775521717
0.24024024024024024,-0.23225042301184434
0.24424424424424424,-0.23100958826847154
0.24824824824824826,-0.22976875352509873
0.25225225225225223,-0.2285279187817259
0.25625625625625625,-0.22697687535250988
0.2602602602602603,-0.22554991539763114
0.26426426426426425,-0.22461928934010153
0.2682682682682683,-0.22344049633389737
0.27227227227227224,-0.22188945290468134
0.27627627627627627,-0.22052453468697125
0.2802802802802803,-0.21928369994359845
0.28428428428428426,-0.2177946982515511
0.2882882882882883,-0.21624365482233504
0.2922922922922923,-0.21500282007896224
0.2962962962962963,-0.21376198533558943
0.3003003003003003,-0.21252115059221663
0.30430430430430433,-0.2111562323745065
0.3083083083083083,-0.20960518894529048
0.3123123123123123,-0.2082402707275804
0.3163163163163163,-0.20699943598420759
0.3203203203203203,-0.20575860124083478
0.32432432432432434,-0.20451776649746195
0.3283283283283283,-0.20296672306824592
0.33233233233233234,-0.2014156796390299
0.3363363363363363,-0.19986463620981393
0.34034034034034033,-0.1984376762549352
0.34434434434434436,-0.19719684151156236
0.3483483483483483,-0.19576988155668362
0.35235235235235235,-0.1942188381274676
0.3563563563563564,-0.19266779469825157
0.36036036036036034,-0.19111675126903555
0.36436436436436437,-0.18987591652566274
0.3683683683683684,-0.18863508178228994
0.37237237237237236,-0.18739424703891713
0.3763763763763764,-0.186029328821207
0.38038038038038036,-0.18447828539199104
0.3843843843843844,-0.18311336717428092
0.3883883883883884,-0.18187253243090812
0.3923923923923924,-0.18063169768753531
0.3963963963963964,-0.1793908629441625
0.40040040040040037,-0.17815002820078968
0.4044044044044044,-0.17678510998307959
0.4084084084084084,-0.17492385786802034
0.4124124124124124,-0.17331077270163567
0.4164164164164164,-0.17206993795826284
0.42042042042042044,-0.17082910321489003
0.4244244244244244,-0.16958826847151723
0.42842842842842843,-0.16834743372814442
0.43243243243243246,-0.1671065989847716
0.4364364364364364,-0.1652453468697124
0.44044044044044045,-0.16350817822899047
0.4444444444444444,-0.16226734348561767
0.44844844844844844,-0.16102650874224483
0.45245245245245247,-0.159785673998872
0.45645645645645644,-0.15835871404399327
0.46046046046046046,-0.15680767061477724
0.46446446446446443,-0.15550479413423582
0.46846846846846846,-0.15426395939086301
0.4724724724724725,-0.152712915961647
0.47647647647647645,-0.1512239142695996
0.4804804804804805,-0.14998307952622678
0.4844844844844845,-0.14861816130851666
0.48848848848848847,-0.14706711787930069
0.4924924924924925,-0.14570219966159056
0.4964964964964965,-0.14446136491821776
0.5005005005005005,-0.14322053017484493
0.5045045045045045,-0.14197969543147215
0.5085085085085085,-0.14073886068809932
0.5125125125125125,-0.13943598420755787
0.5165165165165165,-0.13788494077834182
0.5205205205205206,-0.13645798082346308
0.5245245245245245,-0.1352171460800903
0.5285285285285285,-0.13397631133671747
0.5325325325325325,-0.13273547659334467
0.5365365365365365,-0.13124647490129726
0.5405405405405406,-0.12969543147208124
0.5445445445445445,-0.12876480541455163
0.5485485485485485,-0.12771009588268473
0.5525525525525525,-0.12615905245346873
0.5565565565565566,-0.12473209249858999
0.5605605605605606,-0.12349125775521716
0.5645645645645646,-0.12225042301184433
0.5685685685685685,-0.12100958826847151
0.5725725725725725,-0.1197687535250987
0.5765765765765766,-0.11852791878172592
0.5805805805805806,-0.11697687535250989
0.5845845845845846,-0.1154878736604625
0.5885885885885885,-0.11424703891708972
0.5925925925925926,-0.11313028764805418
0.5965965965965966,-0.11219966159052457
0.6006006006006006,-0.11089678510998312
0.6046046046046046,-0.1093457416807671
0.6086086086086087,-0.10804286520022563
0.6126126126126126,-0.10680203045685283
0.6166166166166166,-0.1058714043993232
0.6206206206206206,-0.10481669486745632
0.6246246246246246,-0.1032656514382403
0.6286286286286287,-0.10183869148336157
0.6326326326326326,-0.10059785673998876
0.6366366366366366,-0.09935702199661593
0.6406406406406406,-0.0981161872532431
0.6446446446446447,-0.0968753525098703
0.6486486486486487,-0.0956345177664975
0.6526526526526526,-0.0943936830231247
0.6566566566566566,-0.09309080654258321
0.6606606606606606,-0.09153976311336719
0.6646646646646647,-0.09011280315848845
0.6686686686686687,-0.08887196841511565
0.6726726726726726,-0.08763113367174286
0.6766766766766766,-0.08639029892837001
0.6806806806806807,-0.0851494641849972
0.6846846846846847,-0.08390862944162442
0.6886886886886887,-0.08266779469825158
0.6926926926926927,-0.08142695995487877
0.6966966966966966,-0.08018612521150595
0.7007007007007007,-0.07894529046813312
0.7047047047047047,-0.07770445572476029
0.7087087087087087,-0.07646362098138748
0.7127127127127127,-0.07522278623801469
0.7167167167167167,-0.07398195149464189
0.7207207207207207,-0.07274111675126904
0.7247247247247247,-0.07119007332205302
0.7287287287287287,-0.06976311336717426
0.7327327327327328,-0.06883248730964468
0.7367367367367368,-0.0677777777777778
0.7407407407407407,-0.06653694303440502
0.7447447447447447,-0.06529610829103218
0.7487487487487487,-0.06405527354765933
0.7527527527527528,-0.06306260575296108
0.7567567567567568,-0.062131979695431494
0.7607607607607607,-0.06089114495205872
0.7647647647647647,-0.05965031020868589
0.7687687687687688,-0.058409475465313034
0.7727727727727728,-0.0571686407219402
0.7767767767767768,-0.05592780597856741
0.7807807807807807,-0.054873096446700555
0.7847847847847848,-0.05394247038917095
0.7887887887887888,-0.05276367738296677
0.7927927927927928,-0.051522842639593947
0.7967967967967968,-0.05059221658206433
0.8008008008008007,-0.049661590524534734
0.8048048048048048,-0.048730964467005096
0.8088088088088088,-0.04780033840947548
0.8128128128128128,-0.0468697123519459
0.8168168168168168,-0.04575296108291036
0.8208208208208209,-0.044512126339537536
0.8248248248248248,-0.04351945854483929
0.8288288288288288,-0.04258883248730966
0.8328328328328328,-0.04165820642978004
0.8368368368368369,-0.040727580372250424
0.8408408408408409,-0.039796954314720835
0.8448448448448448,-0.03874224478285399
0.8488488488488488,-0.03750141003948118
0.8528528528528528,-0.03663282571912021
0.8568568568568569,-0.03601240834743379
0.8608608608608609,-0.03489565707839823
0.8648648648648649,-0.03365482233502537
0.8688688688688688,-0.03241398759165259
0.8728728728728729,-0.03129723632261706
0.8768768768768769,-0.030676818950930645
0.8808808808808809,-0.02980823463056968
0.8848848848848849,-0.028567399887196882
0.8888888888888888,-0.027512690355329994
0.8928928928928929,-0.02658206429780033
0.8968968968968969,-0.025651438240270726
0.9009009009009009,-0.024720812182741136
0.9049049049049049,-0.023790186125211516
0.9089089089089089,-0.02285956006768192
0.9129129129129129,-0.021928934010152286
0.9169169169169169,-0.02087422447828539
0.9209209209209209,-0.019633389734912594
0.924924924924925,-0.018764805414551628
0.9289289289289289,-0.018144388042865233
0.9329329329329329,-0.017027636773829718
0.9369369369369369,-0.015786802030456903
0.9409409409409409,-0.014545967287084079
0.944944944944945,-0.013367174280879893
0.948948948948949,-0.012436548223350274
0.9529529529529529,-0.011505922165820675
0.9569569569569569,-0.010575296108291042
0.960960960960961,-0.009458544839255512
0.964964964964965,-0.008217710095882718
0.968968968968969,-0.007473209249859027
0.9729729729729729,-0.006852791878172632
0.9769769769769769,-0.005611957134799805
0.980980980980981,-0.004495205865764246
0.984984984984985,-0.0038747884940778334
0.988988988988989,-0.0030062041737168683
0.992992992992993,-0.0017653694303440735
0.996996996996997,-0.000710659898477201
1.001001001001001,0.0002199661590524583
1.005005005005005,0.0013987591652566225
1.009009009009009,0.0026395939086294173
1.013013013013013,0.0035702199661590325
1.017017017017017,0.004438804286519975
1.021021021021021,0.0050592216582064295
1.025025025025025,0.005927805978567406
1.029029029029029,0.007168640721940202
1.033033033033033,0.008223350253807113
1.037037037037037,0.009153976311336676
1.0410410410410411,0.010084602368866314
1.045045045045045,0.011015228426395907
1.049049049049049,0.011945854483925515
1.053053053053053,0.012814438804286519
1.057057057057057,0.013434856175972905
1.0610610610610611,0.014303440496333896
1.065065065065065,0.01554427523970669
1.069069069069069,0.016598984771573566
1.073073073073073,0.01752961082910321
1.077077077077077,0.018460236886632793
1.0810810810810811,0.019390862944162424
1.085085085085085,0.020321489001692016
1.089089089089089,0.021252115059221612
1.093093093093093,0.02218274111675127
1.097097097097097,0.02311336717428086
1.1011011011011012,0.024043993231810477
1.105105105105105,0.024974619289340055
1.1091091091091092,0.0259052453468697
1.1131131131131131,0.026835871404399306
1.117117117117117,0.027766497461928913
1.1211211211211212,0.028697123519458544
1.125125125125125,0.029627749576988126
1.1291291291291292,0.03055837563451777
1.1331331331331331,0.03148900169204736
1.137137137137137,0.032419627749576956
1.1411411411411412,0.03353637901861252
1.145145145145145,0.03477721376198529
1.1491491491491492,0.03552171460800903
1.1531531531531531,0.03614213197969543
1.157157157157157,0.03707275803722502
1.1611611611611612,0.038003384094754664
1.165165165165165,0.038934010152284225
1.1691691691691692,0.039988719684151144
1.1731731731731732,0.04122955442752395
1.177177177177177,0.04228426395939083
1.1811811811811812,0.04321489001692048
1.1851851851851851,0.043897349125775496
1.1891891891891893,0.04451776649746192
1.1931931931931932,0.045758601240834716
1.197197197197197,0.046937394247038876
1.2012012012012012,0.047868020304568534
1.2052052052052051,0.04867456288776085
1.2092092092092093,0.04929498025944725
1.2132132132132132,0.05028764805414547
1.2172172172172173,0.05152848279751834
1.2212212212212212,0.052272983643542006
1.2252252252252251,0.05289340101522841
1.2292292292292293,0.05413423575860123
1.2332332332332332,0.055313028764805365
1.2372372372372373,0.056243654822335024
1.2412412412412412,0.057298364354201915
1.2452452452452452,0.058539199097574705
1.2492492492492493,0.0594077834179357
1.2532532532532532,0.06002820078962209
1.2572572572572573,0.061144952058657644
1.2612612612612613,0.06238578680203044
1.2652652652652652,0.06331641285956005
1.2692692692692693,0.06430908065425835
1.2732732732732732,0.06554991539763111
1.2772772772772774,0.06666666666666667
1.2812812812812813,0.06759729272419625
1.2852852852852852,0.06871404399323176
1.2892892892892893,0.06995487873660462
1.2932932932932932,0.0711957134799774
1.2972972972972974,0.07243654822335024
1.3013013013013013,0.07367738296672303
1.3053053053053052,0.0748561759729272
1.3093093093093093,0.07578680203045685
1.3133133133133132,0.07684151156232372
1.3173173173173174,0.07808234630569655
1.3213213213213213,0.07932318104906934
1.3253253253253252,0.08056401579244213
1.3293293293293293,0.081804850535815
1.3333333333333333,0.08304568527918779
1.3373373373373374,0.0839763113367174
1.3413413413413413,0.08503102086858425
1.3453453453453452,0.08658206429780026
1.3493493493493494,0.08788494077834179
1.3533533533533533,0.08881556683587137
1.3573573573573574,0.09011844331641286
1.3613613613613613,0.09166948674562882
1.3653653653653655,0.09272419627749576
1.3693693693693694,0.09365482233502537
1.3733733733733733,0.09489565707839816
1.3773773773773774,0.09613649182177102
1.3813813813813813,0.09737732656514378
1.3853853853853855,0.09849407783417935
